,name,code,rarity,min_price,avg_price
3,"Dogmatika Ecclesia, the Virtuous",OP18,Ultimate Rare,49.9,54.06
0,Pharaonic Guardian Sphinx,LIOV,Common,0.43,1.73
1,Pharaonic Guardian Sphinx,MP22,Ultra Rare,0.54,1.14
0,The Chorus in the Sky,GFP2,Ultra Rare,0.54,1.65
0,Shinonome the Vaylantz Priestess,TAMA,Ultra Rare,2.0,4.09
1,Shinonome the Vaylantz Priestess,TAMA,Collector's Rare,2.4,4.53
0,Despian Comedy,MP22,Common,0.46,1.15
1,Despian Comedy,GFP2,Ultra Rare,0.5,1.72
2,Despian Comedy,DAMA,Super Rare,0.76,1.29
0,The Fabled Catsith,HAC1,Common,0.42,1.53
1,The Fabled Catsith,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.58
2,The Fabled Catsith,HA04,Super Rare,1.19,1.63
3,The Fabled Catsith,DT04,Duel Terminal Rare Parallel Rare,2.48,6.95
0,Mystical Sand,GFP2,Ultra Rare,0.49,1.66
1,Mystical Sand,AP01,Short Print,4.97,9.03
0,Necroworld Banshee,GFP2,Ultra Rare,0.83,2.25
1,Necroworld Banshee,SR07,Super Rare,1.81,4.1
0,Alien Ammonite,GFP2,Ultra Rare,0.37,1.64
1,Alien Ammonite,CRMS,Rare,1.6,2.43
0,Naturia White Oak,HAC1,Common,0.42,1.63
1,Naturia White Oak,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.71
2,Naturia White Oak,HA04,Secret Rare,1.19,1.34
3,Naturia White Oak,DT04,Duel Terminal Super Parallel Rare,1.33,2.94
0,Ultimate Crystal Magic,SDCB,Common,0.25,1.17
1,Ultimate Crystal Magic,LDS1,Ultra Rare,0.88,1.85
2,Ultimate Crystal Magic,LED2,Super Rare,2.86,4.9
0,Destiny HERO - Celestial,OP18,Common,0.92,1.84
1,Destiny HERO - Celestial,LEHD,Common,0.95,1.97
2,Destiny HERO - Celestial,DUOV,Ultra Rare,1.35,1.84
3,Destiny HERO - Celestial,DESO,Secret Rare,9.99,26.86
0,Night Assailant,BP01,Common,0.99,3.05
1,Night Assailant,SBCB,Common,1.0,2.08
2,Night Assailant,OP19,Common,1.04,1.58
3,Night Assailant,BP01,Starfoil Rare,1.24,2.36
4,Night Assailant,AST-,Short Print,1.32,2.03
5,Night Assailant,HAC1,Duel Terminal Ultra Parallel Rare,1.44,1.92
6,Night Assailant,DR2-,Rare,3.99,12.08
7,Night Assailant,DT03,Duel Terminal Normal Parallel Rare,8.63,20.67
8,Night Assailant,CP01,Super Rare,299.99,411.67
0,Elemental HERO Spirit of Neos,POTE,Super Rare,1.11,1.81
0,Vision with Eyes of Blue,BACH,Super Rare,0.49,1.49
0,Ukiyoe-P.U.N.K. Sharakusai,GRCR,Rare,0.29,1.64
0,Tenyi Spirit - Nahata,RIRA,Rare,0.41,1.78
1,Tenyi Spirit - Nahata,GFP2,Ultra Rare,0.48,1.71
2,Tenyi Spirit - Nahata,MP20,Common,0.64,1.64
0,Eka the Flame Buddy,POTE,Super Rare,0.43,1.66
0,Nordic Beast Gullinbursti,BACH,Super Rare,0.5,1.25
0,Crystal Beast Ruby Carbuncle,SDCB,Common,0.54,1.13
1,Crystal Beast Ruby Carbuncle,LDS1,Common,0.64,1.27
2,Crystal Beast Ruby Carbuncle,FOTB,Common,0.99,1.32
3,Crystal Beast Ruby Carbuncle,DP07,Common,0.99,1.34
4,Crystal Beast Ruby Carbuncle,LCGX,Common,0.99,1.34
5,Crystal Beast Ruby Carbuncle,SGX1,Common,0.99,1.2
6,Crystal Beast Ruby Carbuncle,LED2,Common,1.24,1.32
7,Crystal Beast Ruby Carbuncle,RYMP,Super Rare,4.0,10.95
8,Crystal Beast Ruby Carbuncle,HL05,Ultra Parallel Rare,18.6,30.52
0,Noh-P.U.N.K. Ogre Dance,GRCR,Ultra Rare,2.48,5.72
1,Noh-P.U.N.K. Ogre Dance,GRCR,Collector's Rare,2.48,4.03
0,Scareclaw Tri-Heart,DIFO,Secret Rare,4.97,8.56
0,Night Sword Serpent,BODE,Common,0.42,1.85
1,Night Sword Serpent,MP22,Common,0.54,1.11
0,Outburst Dragon,GFP2,Ultra Rare,0.37,1.57
0,Tenyi Spirit - Vishuda,EGS1,Common,0.68,1.3
1,Tenyi Spirit - Vishuda,MP20,Common,0.75,1.29
2,Tenyi Spirit - Vishuda,GFP2,Ultra Rare,0.77,2.38
3,Tenyi Spirit - Vishuda,RIRA,Rare,1.14,1.38
4,Tenyi Spirit - Vishuda,OP12,Super Rare,1.48,2.13
0,Evil HERO Wild Cyclone,LDS3,Ultra Rare,0.66,1.47
1,Evil HERO Wild Cyclone,LCGX,Super Rare,1.94,2.98
2,Evil HERO Wild Cyclone,DP06,Ultra Rare,2.99,5.52
0,Skeletal Dragon Felgrand,DIFO,Ultra Rare,1.28,1.97
0,Pilgrim of the Ice Barrier,HAC1,Common,0.42,1.12
1,Pilgrim of the Ice Barrier,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.13
2,Pilgrim of the Ice Barrier,HA02,Super Rare,1.09,1.54
3,Pilgrim of the Ice Barrier,DT02,Duel Terminal Normal Parallel Rare,13.31,13.31
0,Fabled Kushano,HAC1,Common,0.25,1.61
1,Fabled Kushano,HA02,Super Rare,0.35,1.71
2,Fabled Kushano,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.7
3,Fabled Kushano,DT02,Duel Terminal Normal Parallel Rare,3.6,4.21
0,Libromancer Intervention,BACH,Super Rare,0.43,1.61
0,The Sanctum of Parshath,GFP2,Ultra Rare,1.02,1.6
1,The Sanctum of Parshath,SR05,Super Rare,1.2,1.87
0,"Dracoback, the Rideable Dragon",GRCR,Rare,0.54,1.62
0,Ghostrick Lantern,GFP2,Ultra Rare,0.5,1.69
1,Ghostrick Lantern,SHSP,Super Rare,2.83,4.18
2,Ghostrick Lantern,MP14,Super Rare,3.06,4.43
0,Stardust Trail,DAMA,Common,0.43,1.69
1,Stardust Trail,MP22,Ultra Rare,0.54,1.21
0,"Baxia, Brightness of the Yang Zing",KICO,Rare,1.04,1.8
1,"Baxia, Brightness of the Yang Zing",GFP2,Ultra Rare,1.09,1.69
2,"Baxia, Brightness of the Yang Zing",MP15,Secret Rare,3.39,5.53
3,"Baxia, Brightness of the Yang Zing",DUEA,Secret Rare,4.52,8.84
4,"Baxia, Brightness of the Yang Zing",DUEA,Ultimate Rare,4.52,8.84
0,Submareed Tour Ride,BACH,Common,0.25,1.67
0,Rainbow Bridge of the Heart,SDCB,Ultra Rare,0.62,1.51
0,"Alice, Lady of Lament",BACH,Super Rare,0.6,1.42
0,Domain of the True Monarchs,GFP2,Ultra Rare,0.48,1.66
1,Domain of the True Monarchs,MAGO,Rare,1.07,1.31
2,Domain of the True Monarchs,SR01,Common,1.15,1.66
3,Domain of the True Monarchs,OP03,Super Rare,1.57,4.11
0,Royal Firestorm Guards,SGX1,Common,0.54,1.2
1,Royal Firestorm Guards,BP03,Rare,0.99,1.61
2,Royal Firestorm Guards,BP03,Shatterfoil Rare,0.99,1.59
3,Royal Firestorm Guards,SDOK,Common,1.0,1.72
4,Royal Firestorm Guards,GLD2,Gold Rare,2.0,6.21
5,Royal Firestorm Guards,GLAS,Secret Rare,31.84,51.07
0,Number 60: Dugares the Timeless,GFP2,Ultra Rare,0.52,4.93
1,Number 60: Dugares the Timeless,BLHR,Ultra Rare,3.84,9.58
0,Cyber Blader,SGX1,Common,0.25,1.17
1,Cyber Blader,SGX1,Secret Rare,0.49,1.16
2,Cyber Blader,EEN-,Super Rare,0.87,2.11
3,Cyber Blader,EEN-,Ultimate Rare,1.44,1.84
4,Cyber Blader,DR04,Rare,9.79,17.42
0,Ally of Justice Decisive Armor,HA03,Secret Rare,0.99,4.08
1,Ally of Justice Decisive Armor,HAC1,Duel Terminal Ultra Parallel Rare,0.99,1.77
2,Ally of Justice Decisive Armor,DT03,Duel Terminal Ultra Parallel Rare,14.59,19.07
0,Magician of Dark Illusion,LDS3,Common,0.29,1.22
1,Magician of Dark Illusion,LED6,Rare,0.35,2.28
2,Magician of Dark Illusion,MP17,Super Rare,1.1,2.79
3,Magician of Dark Illusion,TDIL,Super Rare,1.4,2.08
0,Tearlaments Kitkallos,POTE,Ultra Rare,5.0,9.04
0,Goddess with the Third Eye,SGX2,Common,0.25,1.35
1,Goddess with the Third Eye,SGX1,Common,0.99,1.74
2,Goddess with the Third Eye,GLD4,Common,1.0,7.77
3,Goddess with the Third Eye,TP5-,Common,1.74,4.13
4,Goddess with the Third Eye,DB2-,Common,2.5,3.79
5,Goddess with the Third Eye,TP1-,Rare,25.74,47.48
6,Goddess with the Third Eye,TP1-,Rare,28.29,28.29
0,Exosister Vadis,GRCR,Super Rare,0.27,1.35
0,Dragunity Partisan,HAC1,Common,0.33,1.71
1,Dragunity Partisan,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.8
2,Dragunity Partisan,HA04,Super Rare,1.08,1.3
3,Dragunity Partisan,DT04,Duel Terminal Normal Parallel Rare,1.33,2.27
0,Toon Dark Magician,LDS1,Common,1.17,3.56
1,Toon Dark Magician,TDIL,Super Rare,2.29,3.8
2,Toon Dark Magician,MP17,Super Rare,2.49,4.24
3,Toon Dark Magician,SS04,Common,2.7,3.82
4,Toon Dark Magician,STP3,Ultra Rare,64.9,85.02
0,"Gungnir, Dragon of the Ice Barrier",SDFC,Super Rare,0.35,1.98
1,"Gungnir, Dragon of the Ice Barrier",HAC1,Duel Terminal Ultra Parallel Rare,0.99,1.8
2,"Gungnir, Dragon of the Ice Barrier",H5SE,Super Rare,2.04,3.67
3,"Gungnir, Dragon of the Ice Barrier",HA03,Secret Rare,2.49,5.72
4,"Gungnir, Dragon of the Ice Barrier",DT03,Duel Terminal Ultra Parallel Rare,34.99,42.18
0,Armed Dragon Thunder LV10,MP22,Ultra Rare,0.54,1.19
1,Armed Dragon Thunder LV10,BLVO,Secret Rare,2.5,3.89
2,Armed Dragon Thunder LV10,BLVO,Starlight Rare,2.5,3.85
0,Dragunity Corsesca,HAC1,Common,0.25,1.62
1,Dragunity Corsesca,HA04,Super Rare,0.35,1.52
2,Dragunity Corsesca,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.69
3,Dragunity Corsesca,DT04,Duel Terminal Normal Parallel Rare,2.47,3.76
0,Kagemucha Knight,MGED,Rare,0.67,1.96
1,Kagemucha Knight,OP18,Super Rare,1.09,1.49
2,Kagemucha Knight,LEHD,Common,1.13,2.01
3,Kagemucha Knight,PRC1,Secret Rare,1.88,2.85
0,Cyberdark Edge,SGX1,Common,0.54,1.17
1,Cyberdark Edge,SDCS,Common,0.56,1.83
2,Cyberdark Edge,LEDU,Common,0.57,1.36
3,Cyberdark Edge,LDS1,Common,0.64,1.64
4,Cyberdark Edge,DP04,Common,1.59,2.27
5,Cyberdark Edge,CDIP,Super Rare,2.4,4.23
6,Cyberdark Edge,CDIP,Ultimate Rare,2.4,4.08
7,Cyberdark Edge,DT04,Duel Terminal Normal Parallel Rare,6.95,12.0
0,Magistery Alchemist,LDS3,Common,0.54,1.14
1,Magistery Alchemist,LED6,Super Rare,1.02,1.58
0,P.U.N.K. JAM Dragon Drive,POTE,Super Rare,0.54,1.29
0,Pendransaction,MP22,Rare,0.29,1.18
1,Pendransaction,LIOV,Super Rare,0.35,1.73
0,Materiactor Gigadra,BLVO,Super Rare,0.5,1.73
1,Materiactor Gigadra,MP22,Common,0.54,1.13
0,Exosister Kaspitell,GRCR,Rare,0.41,1.63
0,Binary Blader,LIOV,Common,0.25,1.69
1,Binary Blader,MP22,Super Rare,0.39,1.16
0,Ojamatch,SGX1,Common,0.54,1.26
1,Ojamatch,LED2,Rare,1.69,2.95
0,Smile Potion,BACH,Common,0.33,1.71
0,Impcantation Talismandra,OP18,Common,1.14,1.7
1,Impcantation Talismandra,CYHO,Rare,1.24,1.97
2,Impcantation Talismandra,MP19,Super Rare,1.49,3.06
0,Exosister Gibrine,GRCR,Super Rare,0.39,1.71
0,Scareclaw Sclash,DIFO,Super Rare,0.5,1.84
0,Sea Stealth Attack,LED9,Common,0.65,1.12
1,Sea Stealth Attack,LEDU,Rare,0.96,2.45
2,Sea Stealth Attack,LDS1,Common,0.99,1.56
0,Fists of the Unrivaled Tenyi,GFP2,Ultra Rare,0.64,1.24
1,Fists of the Unrivaled Tenyi,RIRA,Rare,0.99,1.58
2,Fists of the Unrivaled Tenyi,MP20,Common,0.99,1.45
0,Effect Veiler,LC5D,Common,0.99,3.26
1,Effect Veiler,SDAZ,Common,1.0,2.86
2,Effect Veiler,YS17,Common,1.71,3.25
3,Effect Veiler,SDPL,Common,1.98,3.11
4,Effect Veiler,SDSE,Common,2.18,3.34
5,Effect Veiler,SDCH,Common,2.19,3.02
6,Effect Veiler,LEHD,Common,2.25,3.42
7,Effect Veiler,DP10,Rare,2.5,4.65
8,Effect Veiler,DUDE,Ultra Rare,3.0,5.3
9,Effect Veiler,ORCS,Super Rare,4.19,7.02
10,Effect Veiler,DUSA,Ultra Rare,6.24,8.42
11,Effect Veiler,PGLD,Gold Rare,7.18,9.79
12,Effect Veiler,DREV,Ultra Rare,8.54,23.96
13,Effect Veiler,DREV,Ultimate Rare,8.54,28.74
14,Effect Veiler,NKRT,Platinum Rare,15.99,17.35
15,Effect Veiler,ETCO,Starlight Rare,126.22,829.4
0,Naturia Cherries,HAC1,Duel Terminal Ultra Parallel Rare,0.99,1.49
1,Naturia Cherries,STBL,Super Rare,4.59,7.73
0,Onibimaru Soul Sweeper,BACH,Common,0.34,1.6
0,Libromancer Bonded,DIFO,Super Rare,0.62,1.72
0,Fabled Marcosia,BLVO,Common,0.25,1.66
1,Fabled Marcosia,MP22,Common,0.25,1.13
0,Spright Carrot,POTE,Common,0.5,1.59
0,"Lemuria, the Forgotten City",LED9,Common,0.41,1.79
1,"Lemuria, the Forgotten City",ABYR,Common,0.99,1.3
0,Onmoraki,GFP2,Ultra Rare,0.39,1.6
0,Sonic Bird,DB1-,Common,0.25,1.36
1,Sonic Bird,GLD1,Common,0.25,1.86
2,Sonic Bird,SGX1,Common,0.25,1.32
3,Sonic Bird,MRL-,Common,0.25,1.44
4,Sonic Bird,SDP-,Common,0.25,1.45
5,Sonic Bird,DLG1,Common,0.25,1.78
6,Sonic Bird,SYE-,Common,0.3,1.29
7,Sonic Bird,SS04,Common,0.35,1.48
8,Sonic Bird,SRL-,Common,0.35,1.42
9,Sonic Bird,SRL-,Common,0.99,1.46
10,Sonic Bird,RP01,Common,1.69,1.95
11,Sonic Bird,DT05,Duel Terminal Normal Parallel Rare,1.95,8.68
12,Sonic Bird,SBAD,Ultra Rare,1.99,3.04
13,Sonic Bird,MRL-,Common,2.27,2.27
0,Therion Stand Up!,DIFO,Common,0.41,1.82
0,Chow Sai the Ghost Stopper,DIFO,Super Rare,1.0,1.83
0,Red-Eyes Zombie Dragon Lord,DIFO,Ultra Rare,2.78,4.27
0,Magician Navigation,LDS3,Common,0.29,1.37
1,Magician Navigation,LED6,Rare,0.35,1.63
2,Magician Navigation,LEDD,Ultra Rare,0.5,2.06
3,Magician Navigation,MP17,Secret Rare,1.24,4.47
4,Magician Navigation,TDIL,Secret Rare,1.99,7.58
0,Ojama Yellow,SGX1,Common,0.25,1.46
1,Ojama Yellow,IOC-,Common,0.49,0.49
2,Ojama Yellow,DP2-,Common,0.69,1.73
3,Ojama Yellow,IOC-,Common,0.99,1.64
4,Ojama Yellow,DR2-,Common,2.06,3.99
5,Ojama Yellow,DT01,Duel Terminal Normal Parallel Rare,4.72,4.72
6,Ojama Yellow,DTP1,Duel Terminal Normal Parallel Rare,250.0,250.0
0,Ultra Beetrooper Absolute Hercules,MP22,Common,0.25,1.14
1,Ultra Beetrooper Absolute Hercules,BODE,Ultra Rare,0.35,1.49
0,Floowandereeze & Eglen,MP22,Rare,0.99,1.64
1,Floowandereeze & Eglen,BODE,Super Rare,1.0,1.95
0,Electric Jellyfish,LED9,Super Rare,0.69,1.8
0,Marincess Crystal Heart,MP20,Rare,0.29,1.2
1,Marincess Crystal Heart,LED9,Common,0.29,1.77
2,Marincess Crystal Heart,CHIM,Super Rare,0.49,1.83
0,Fabled Soulkius,HAC1,Common,0.42,1.6
1,Fabled Soulkius,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.71
2,Fabled Soulkius,WGRT,Super Rare,1.13,6.22
3,Fabled Soulkius,HA03,Secret Rare,1.19,1.88
4,Fabled Soulkius,BPW2,Super Rare,1.2,1.46
5,Fabled Soulkius,DT03,Duel Terminal Super Parallel Rare,4.74,11.52
0,Ruddy Rose Witch,MP22,Rare,0.29,1.22
1,Ruddy Rose Witch,LIOV,Super Rare,0.49,1.3
0,Mimicking Man-Eater Bug,BODE,Common,0.42,1.78
1,Mimicking Man-Eater Bug,MP22,Ultra Rare,0.49,1.22
0,Crystal Conclave,SGX1,Common,0.54,1.19
1,Crystal Conclave,SDCB,Common,0.54,1.15
2,Crystal Conclave,LDS1,Common,0.64,1.86
3,Crystal Conclave,FLOD,Common,0.98,1.2
4,Crystal Conclave,MP19,Common,0.98,1.96
0,"Armed Dragon, the Armored Dragon",HAC1,Secret Rare,1.26,3.42
0,Ghost Ogre & Snow Rabbit,SDAZ,Common,1.0,2.41
1,Ghost Ogre & Snow Rabbit,MAGO,Premium Gold Rare,1.98,3.55
2,Ghost Ogre & Snow Rabbit,DUDE,Ultra Rare,1.99,3.27
3,Ghost Ogre & Snow Rabbit,DUPO,Ultra Rare,2.0,3.54
4,Ghost Ogre & Snow Rabbit,CT13,Super Rare,2.14,4.77
5,Ghost Ogre & Snow Rabbit,MP22,Prismatic Secret Rare,2.25,4.04
6,Ghost Ogre & Snow Rabbit,LCKC,Ultra Rare,2.5,4.29
7,Ghost Ogre & Snow Rabbit,PGL3,Gold Rare,3.19,6.17
8,Ghost Ogre & Snow Rabbit,CROS,Secret Rare,3.49,61.49
9,Ghost Ogre & Snow Rabbit,OP05,Ultimate Rare,165.95,253.63
0,Guitar Gurnards Duonigis,BLVO,Common,0.4,1.78
1,Guitar Gurnards Duonigis,MP22,Common,0.46,1.13
0,Skyscraper,LDS3,Common,0.53,1.17
1,Skyscraper,SGX1,Common,0.54,1.2
2,Skyscraper,LED6,Common,0.64,1.23
3,Skyscraper,CRV-,Super Rare,0.99,4.49
4,Skyscraper,DP1-,Rare,1.18,1.81
5,Skyscraper,LCGX,Common,1.88,3.01
6,Skyscraper,GLD2,Common,1.98,3.09
7,Skyscraper,CRV-,Ultimate Rare,2.74,4.5
8,Skyscraper,DR04,Rare,3.98,9.61
0,Destiny HERO - Dasher,DP05,Common,0.83,2.04
1,Destiny HERO - Dasher,SGX1,Common,0.99,2.04
2,Destiny HERO - Dasher,SGX1,Secret Rare,1.39,1.85
3,Destiny HERO - Dasher,OP18,Super Rare,1.45,2.69
4,Destiny HERO - Dasher,POTD,Rare,1.49,2.37
5,Destiny HERO - Dasher,POTD,Ultimate Rare,1.49,2.24
6,Destiny HERO - Dasher,LCGX,Common,1.98,3.77
0,Vampire Kingdom,GFP2,Ultra Rare,0.29,1.52
1,Vampire Kingdom,SHSP,Common,0.73,1.66
2,Vampire Kingdom,JOTL,Super Rare,0.98,3.05
3,Vampire Kingdom,MP14,Common,0.98,1.7
0,Stairway to a Fabled Realm,BLVO,Common,0.41,1.68
1,Stairway to a Fabled Realm,MP22,Common,0.54,1.13
0,Naturia Tulip,HAC1,Common,0.25,1.54
1,Naturia Tulip,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.68
2,Naturia Tulip,HA03,Super Rare,1.13,1.65
3,Naturia Tulip,DT03,Duel Terminal Normal Parallel Rare,2.24,2.24
0,Destiny HERO - Destroyer Phoenix Enforcer,MP22,Prismatic Secret Rare,4.0,5.64
1,Destiny HERO - Destroyer Phoenix Enforcer,BODE,Secret Rare,9.99,16.83
2,Destiny HERO - Destroyer Phoenix Enforcer,POTE,Starlight Rare,280.01,363.65
0,Therion Discolosseum,DIFO,Ultra Rare,3.99,6.37
0,The Agent of Creation - Venus,GFP2,Ultra Rare,0.54,1.73
1,The Agent of Creation - Venus,OP05,Common,0.98,1.75
2,The Agent of Creation - Venus,AST-,Rare,1.2,1.83
3,The Agent of Creation - Venus,SDLS,Common,1.23,1.71
4,The Agent of Creation - Venus,DR2-,Common,1.24,1.73
5,The Agent of Creation - Venus,LCYW,Super Rare,1.59,2.76
0,Great Mammoth of Goldfine,GFP2,Ultra Rare,0.29,1.73
1,Great Mammoth of Goldfine,SBLS,Common,0.35,1.7
2,Great Mammoth of Goldfine,LCJW,Common,0.89,2.24
0,Titaniklad the Ash Dragon,SDAZ,Common,0.54,1.17
1,Titaniklad the Ash Dragon,MP21,Ultra Rare,1.04,1.72
2,Titaniklad the Ash Dragon,ROTD,Secret Rare,7.5,24.4
0,Royal Knight of the Ice Barrier,HAC1,Common,0.33,1.12
1,Royal Knight of the Ice Barrier,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.13
2,Royal Knight of the Ice Barrier,STBL,Super Rare,2.07,3.96
3,Royal Knight of the Ice Barrier,DT01,Duel Terminal Super Parallel Rare,3.95,10.24
0,"Dharc the Dark Charmer, Gloomy",BACH,Super Rare,1.75,3.17
1,"Dharc the Dark Charmer, Gloomy",BACH,Starlight Rare,1.99,3.31
0,Illusion of Chaos,BACH,Secret Rare,36.63,40.92
1,Illusion of Chaos,BACH,Starlight Rare,36.63,40.92
0,Majesty Hyperion,GFP2,Ultra Rare,0.54,1.78
0,Libromancer Doombroker,BACH,Ultra Rare,0.95,2.01
0,Fusion Sage,SGX1,Common,0.54,1.18
1,Fusion Sage,DP1-,Common,1.24,1.67
2,Fusion Sage,LCKC,Ultra Rare,1.24,1.68
3,Fusion Sage,DB2-,Common,1.43,2.6
4,Fusion Sage,TP6-,Super Rare,19.99,50.19
0,The Agent of Wisdom - Mercury,GFP2,Ultra Rare,0.48,1.64
1,The Agent of Wisdom - Mercury,SDLS,Common,0.65,1.26
2,The Agent of Wisdom - Mercury,AST-,Rare,0.97,1.27
3,The Agent of Wisdom - Mercury,LCYW,Super Rare,0.99,1.25
4,The Agent of Wisdom - Mercury,DR2-,Common,1.24,1.36
0,Dinomorphia Stealthbergia,BACH,Super Rare,0.35,1.31
0,Predaplant Chimerafflesia,LDS3,Ultra Rare,0.66,1.46
1,Predaplant Chimerafflesia,FUEN,Secret Rare,1.74,3.29
0,The Agent of Destruction - Venus,BACH,Common,0.33,1.78
0,White Relic of Dogmatika,BACH,Super Rare,0.5,1.25
0,Digit Jamming,POTE,Common,0.29,1.67
0,Marincess Dive,LED9,Ultra Rare,5.29,11.58
0,Epsilon The Magnet Warrior,BACH,Common,0.33,1.66
0,Icejade Tinola,BODE,Common,0.25,1.68
1,Icejade Tinola,MP22,Common,0.25,1.11
0,Naturia Rock,HAC1,Common,0.42,1.54
1,Naturia Rock,HA02,Super Rare,0.99,1.27
2,Naturia Rock,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.6
3,Naturia Rock,DT02,Duel Terminal Normal Parallel Rare,1.95,1.95
0,Branded in Red,MP22,Rare,2.5,4.25
1,Branded in Red,BODE,Super Rare,3.0,5.82
0,Branded Fusion,SDAZ,Super Rare,2.26,4.37
0,Pendulum Scale,DIFO,Common,0.29,1.7
0,Magikey Mechmusket - Batosbuster,DAMA,Super Rare,0.45,1.38
1,Magikey Mechmusket - Batosbuster,MP22,Common,0.46,1.14
0,Number 106: Giant Hand,LED9,Super Rare,0.66,1.53
1,Number 106: Giant Hand,PGL3,Gold Rare,2.64,5.62
2,Number 106: Giant Hand,YCSW,Super Rare,649.99,1942.62
3,Number 106: Giant Hand,YCSW,Ultra Rare,1821.03,2499.99
0,Rite of Aramesir,GRCR,Ultra Rare,38.65,51.46
1,Rite of Aramesir,GRCR,Collector's Rare,38.65,51.54
0,Quickdraw Synchron,LED6,Common,0.57,1.34
1,Quickdraw Synchron,SOVR,Common,0.88,1.47
2,Quickdraw Synchron,LDS3,Ultra Rare,0.98,1.58
3,Quickdraw Synchron,DP09,Common,0.99,1.45
4,Quickdraw Synchron,5DS3,Common,1.0,1.55
5,Quickdraw Synchron,SDSE,Common,1.13,1.45
6,Quickdraw Synchron,DT06,Duel Terminal Normal Parallel Rare,4.12,6.59
7,Quickdraw Synchron,DL17,Rare,4.75,8.85
8,Quickdraw Synchron,LC5D,Ultra Rare,4.97,13.37
9,Quickdraw Synchron,TU06,Super Rare,44.14,67.34
0,Kurikara Divincarnate,POTE,Secret Rare,7.99,10.91
1,Kurikara Divincarnate,POTE,Starlight Rare,7.99,10.85
0,Earthbound Wave,LDS3,Common,0.54,1.15
1,Earthbound Wave,SOVR,Common,0.99,1.3
2,Earthbound Wave,LC5D,Rare,1.24,1.73
0,Power Tool Braver Dragon,POTE,Super Rare,0.43,1.21
0,Sunavalon Melias,MP22,Common,0.46,1.13
1,Sunavalon Melias,LIOV,Super Rare,0.97,1.84
0,Secrets of Dark Magic,LDS3,Common,0.29,1.23
1,Secrets of Dark Magic,LED6,Rare,0.49,1.9
0,Master of Chaos,BACH,Ultra Rare,3.49,6.08
0,Mecha Phantom Beast Coltwing,JOTL,Common,0.25,1.63
1,Mecha Phantom Beast Coltwing,GFP2,Ultra Rare,0.29,1.74
2,Mecha Phantom Beast Coltwing,MAGO,Rare,0.35,1.98
3,Mecha Phantom Beast Coltwing,MP14,Common,0.71,1.87
0,Number 38: Hope Harbinger Dragon Titanic Galaxy,CYHO,Super Rare,2.0,7.24
1,Number 38: Hope Harbinger Dragon Titanic Galaxy,GFP2,Ultra Rare,2.24,3.07
2,Number 38: Hope Harbinger Dragon Titanic Galaxy,PGL3,Gold Secret Rare,5.0,8.7
0,Infernity Sage,GFP2,Ultra Rare,0.48,1.67
0,"Blizzed, Defender of the Ice Barrier",SDFC,Common,0.25,1.67
1,"Blizzed, Defender of the Ice Barrier",HAC1,Common,0.33,1.53
2,"Blizzed, Defender of the Ice Barrier",HAC1,Duel Terminal Normal Parallel Rare,0.99,1.59
3,"Blizzed, Defender of the Ice Barrier",HA01,Secret Rare,1.18,1.6
4,"Blizzed, Defender of the Ice Barrier",DT01,Duel Terminal Normal Parallel Rare,2.22,8.16
0,Ichiroku's Ledger Book,DIFO,Common,0.41,1.72
0,Labrynth Archfiend,TAMA,Rare,0.5,1.74
0,Mist Valley Executor,HAC1,Common,0.25,1.13
1,Mist Valley Executor,HA02,Super Rare,0.35,1.27
2,Mist Valley Executor,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.14
3,Mist Valley Executor,DT02,Duel Terminal Normal Parallel Rare,4.22,4.22
0,Cyberdark Horn,LDS1,Common,0.25,1.76
1,Cyberdark Horn,SDCS,Common,0.25,1.7
2,Cyberdark Horn,SGX1,Common,0.25,1.16
3,Cyberdark Horn,LEDU,Common,0.49,1.3
4,Cyberdark Horn,DP04,Common,0.99,1.84
5,Cyberdark Horn,DT04,Duel Terminal Normal Parallel Rare,2.12,8.16
6,Cyberdark Horn,CDIP,Super Rare,2.73,4.29
7,Cyberdark Horn,CDIP,Ultimate Rare,2.73,4.13
0,Protector of The Agents - Moon,GFP2,Ultra Rare,0.67,1.99
0,Gold Sarcophagus,SDAZ,Common,0.48,1.2
1,Gold Sarcophagus,LDK2,Common,0.72,1.67
2,Gold Sarcophagus,MGED,Premium Gold Rare,0.85,1.6
3,Gold Sarcophagus,SDCL,Common,0.96,1.54
4,Gold Sarcophagus,YGLD,Ultra Rare,0.99,1.81
5,Gold Sarcophagus,LCYW,Common,1.19,1.9
6,Gold Sarcophagus,PGLD,Gold Rare,1.5,2.26
7,Gold Sarcophagus,DREV,Super Rare,1.8,3.43
8,Gold Sarcophagus,HISU,Secret Rare,2.99,5.24
